client_id,author_id
18126,1655
18113,1794
18118,1794
18122,1816
12800,1816
18108,1816
18114,1816
18120,1770
18127,1770
18128,1786
18129,1786
18130,1786
18131,1786
18131,1786
18131,1786
18131,1713
18131,1713
18129,1713
18132,1613
18108,1613
18108,1714
18043,1789
18129,1714
18043,1796
18129,1809
18133,1809
18134,1809
18135,1809
18043,1809
18135,1826
18133,1825
18043,1796
18136,1801
18136,1801
18137,1801
18137,1801
18137,1655
18138,1655
18138,1655
18119,1655
18139,1655
18025,1655
18141,1655
18133,1655
18142,1655
18143,1655
18142,1655
18142,1655
18133,1655
18138,1809
18129,1809
18120,1792
18139,1809
18134,1792
18043,1809
18145,1792
18146,1809
18147,1792
18148,1809
18149,1792
18150,1809
18148,1828
18151,1770
18152,1770
18153,1786
18154,1786
18154,1786
18155,1613
18156,1613
18150,1613
18157,1613
18158,1613
18159,1613
18160,1613
18161,1613
18162,1613
18119,1613
18163,1613
18138,1613
17836,1613
18164,1613
16233,1613
18043,1613
18165,1613
18166,1613
18167,1613
18041,1613
18168,1613
18083,1613
18169,1613
18169,1824
18155,1825
18161,1826
18170,1754
18170,1754
18171,1822
18172,1822
18173,1754
18173,1754
18138,1822
18172,1688
18168,1688
18166,1688
18143,1809
18145,1809
18147,1809
18174,1792
18149,1809
18090,1792
18043,1796
18175,1809
18032,1792
18043,1796
18119,1809
18176,1809
18107,1792
18177,1809
18178,1792
18179,1809
13894,1830
18181,1828
18181,1823
18182,1830
18107,1828
18183,1823
18185,1823
18184,1828
18186,1830
18187,1828
18090,1823
18186,1823
18188,1772
18171,1772
18189,1772
18190,1772
18191,1772
18192,1792
18193,1831
18189,1792
18194,1831
18195,1792
18188,1831
18195,1831
18119,1831
18197,1831
18189,1792
18198,1831
18198,1792
18199,1831
18002,1802
15124,1802
18201,1802
18202,1802
18189,1802
18203,1802
18204,1802
17997,1796
17997,1796
18158,1796
18158,1796
18189,1731
18205,1796
18205,1796
18158,1796
18203,1796
18201,1796
18199,1796
18073,1796
18073,1796
18192,1796
18174,1796
18181,1796
18176,1796
18179,1796
18159,1796
18206,1796
18206,1796
18207,1798
18208,1798
17972,1798
18119,1829
18189,1817
18197,1817
18210,1817
18202,1816
18189,1816
18189,1816
18119,1816
18160,1754
18193,1754
18183,1786
18185,1786
18141,1786
18211,1786
18212,1786
18213,1786
18212,1713
18214,1754
18214,1754
18211,1713
18215,1613
17981,1613
18217,1613
18211,1613
18202,1613
18217,1613
18156,1714
18156,1714
18146,1789
18146,1789
18119,1824
18188,1825
18218,1801
18218,1801
17857,1822
18219,1822
18220,1822
18221,1822
18222,1822
17972,1822
18168,1822
18202,1822
18168,1655
18168,1655
18224,1655
18224,1655
18188,1655
18188,1655
17637,1655
17637,1655
18123,1655
18123,1655
18146,1655
18225,1655
18225,1655
18215,1655
18215,1655
18050,1655
18050,1655
18219,1655
18202,1655
17857,1786
18226,1786
18226,1786
18222,1786
18227,1688
18025,1809
18157,1809
18182,1809
18107,1792
18162,1809
18163,1792
18228,1829
18212,1823
18190,1830
18228,1828
15124,1830
16233,1829
18229,1792
18229,1792
18226,1792
18230,1832
18231,1832
18231,1731
17836,1731
18230,1797
18189,1770
18232,1770
18002,1770
18002,1770
17981,1770
18226,1786
18175,1786
18232,1713
18189,1713
18233,1613
18234,1613
18190,1613
18235,1613
18185,1613
18236,1613
18237,1613
18184,1789
18164,1789
18187,1789
18165,1789
18167,1809
18041,1809
18083,1809
18233,1826
18236,1823
18235,1824
18190,1826
18188,1825
18191,1809
18177,1809
18178,1809
18194,1809
18041,1809
18238,1809
18178,1809
18239,1809
18032,1809
18239,1801
18240,1822
18240,1802
18238,1817
18227,1817
18198,1809
18211,1809
17972,1809
18234,1809
18221,1809
18185,1809
18191,1809
18041,1809
18178,1809
18242,1809
16661,1809
18243,1809
18244,1809
18245,1809
18191,1809
18247,1809
18221,1809
16661,1809
18191,1827
18150,1829
18247,1828
18221,1830
18221,1731
18191,1831
18248,1831
18249,1831
18232,1754
18250,1831
18248,1831
18248,1831
18251,1802
18243,1817
18232,1817
18112,1817
18245,1817
18198,1817
18233,1817
18141,1796
18242,1796
18250,1796
18220,1796
18221,1796
18064,1796
18012,1796
16233,1796
17135,1796
18252,1796
18252,1796
18253,1796
18253,1796
18168,1796
18090,1796
18244,1809
18232,1809
18098,1809
18232,1809
18255,1809
18098,1809
18256,1809
18232,1809
18255,1809
18098,1809
18256,1809
18257,1770
18258,1770
18257,1770
18259,1786
18220,1786
16233,1786
18258,1786
18165,1786
18225,1786
18225,1786
18165,1786
18165,1786
18260,1786
18098,1613
18261,1613
18255,1613
18232,1613
18262,1824
18238,1825
18263,1826
18263,1809
18243,1713
18264,1713
18243,1713
18266,1802
18268,1802
18264,1802
18269,1802
18270,1802
18243,1802
18098,1637
18098,1637
18098,1637
18098,1637
18271,1816
18271,1816
18216,1816
18272,1816
18273,1816
18098,1637
15309,1637
18274,1770
18256,1786
18275,1786
18275,1786
18275,1786
17972,1613
18276,1613
18277,1613
18278,1613
18043,1613
18262,1714
18260,1809
18261,1809
18238,1809
18266,1809
18264,1809
18269,1809
18270,1809
18271,1809
18273,1809
18274,1809
17972,1809
18216,1792
18278,1809
18268,1792
17972,1809
18276,1792
17972,1809
18279,1637
15309,1637
18266,1798
18280,1770
18281,1770
18282,1770
18283,1809
18284,1809
18285,1809
18286,1809
18287,1809
18288,1809
18289,1809
18290,1809
18032,1809
18291,1809
18293,1809
18294,1809
18295,1809
18296,1809
18288,1809
18297,1786
18297,1786
18296,1809
18298,1786
18284,1809
18298,1786
18284,1613
18293,1613
18299,1655
18299,1655
18300,1655
18301,1655
18281,1655
18287,1655
18303,1655
18032,1809
18289,1809
18282,1809
18285,1809
18290,1809
18291,1809
18299,1809
18300,1809
18301,1809
18300,1809
18304,1809
16384,1809
18256,1809
16908,1809
18285,1809
18299,1809
14592,1809
18282,1809
18306,1809
18307,1809
17918,1637
18285,1809
18318,1831
18319,1831
18320,1831
18321,1831
18322,1831
18323,1831
18324,1831
18325,1831
18326,1831
18327,1831
18328,1831
18329,1831
18330,1831
17918,1831
18332,1831
18333,1831
18326,1831
18335,1831
18335,1793
18340,1793
18338,1793
18337,1831
18338,1831
18339,1831
18340,1831
18341,1831
18342,1831
18344,1831
18345,1831
18341,1831
18347,1831
18347,1831
18348,1831
18349,1831
18334,1793
18351,1831
18352,1831
18338,1831
18353,1831
18354,1831
18355,1831
18356,1831
18358,1831
18359,1831
18360,1831
18362,1831
18361,1831
18363,1831
18364,1831
18350,1793
18365,1831
18360,1831
18358,1831
18326,1831
18369,1831
18147,1831
18371,1831
18372,1831
18374,1831
18359,1831
18375,1831
18375,1831
18361,1831
18376,1831
18377,1831
18368,1793
18378,1831
18382,1831
18384,1831
18385,1831
18386,1831
18387,1831
18386,1831
18389,1831
17836,1831
18386,1831
18400,1831
18400,1831
18391,1831
18392,1831
18090,1831
18393,1831
18394,1831
18395,1831
18396,1831
18361,1831
18384,1831
18318,1831
18388,1793
18283,1831
18286,1831
18295,1831
18384,1831
18396,1831
18289,1831
18290,1831
18304,1831
18299,1831
14592,1831
18316,1793
18314,1793
18397,1793
18376,1831
18306,1831
18382,1831
18398,1793
18398,1831
18385,1831
18399,1793
18400,1793
18402,1793
18403,1831
18355,1831
18398,1793
18289,1793
18405,1793
18321,1793
18307,1793
18307,1793
18320,1793
18328,1793
18322,1793
18341,1793
18330,1793
17983,1793
18406,1793
18407,1793
18407,1793
18330,1831
18323,1831
18319,1793
18327,1831
18256,1793
17918,1793
17983,1793
18408,1831
18408,1831
18408,1831
18408,1831
18408,1831
18408,1831
18408,1831
18408,1831
18409,1831
18409,1831
18333,1793
18337,1793
16384,1793
18398,1831
18398,1831
18400,1831
18410,1793
18347,1793
18352,1793
18351,1793
18332,1793
18243,1831
18282,1793
18406,1831
18342,1793
18411,1831
18353,1793
18356,1793
18324,1793
18325,1793
18339,1793
18329,1793
18345,1793
18412,1793
18365,1831
18414,1793
18413,1831
18412,1831
18344,1831
18414,1793
18354,1831
18394,1831
18416,1793
18416,1793
18362,1831
18363,1831
18364,1793
18344,1793
18360,1831
18372,1793
18348,1793
18326,1793
18375,1831
18417,1793
18387,1831
18147,1793
18371,1793
18418,1793
18375,1793
18419,1793
18369,1793
18377,1793
18414,1793
18392,1793
18361,1793
18386,1793
18400,1793
18395,1793
18356,1793
18393,1793
18391,1793
18404,1793
18119,1793
18395,1793
18378,1793
18353,1793
18393,1793
18393,1793
18393,1793
18451,1793
18404,1793
18451,1793
18389,1831
18090,1831
18345,1793
18405,1831
18419,1831
18419,1831
18249,1831
18374,1793
18358,1831
18456,1831
18349,1831
18359,1793
17949,1831
16908,1817
17836,1831
18119,1831
18395,1831
18429,1793
18423,1831
18423,1817
18249,1831
18424,1817
18397,1793
18386,1793
18397,1793
18425,1793
18395,1831
18395,1831
18395,1831
18417,1793
18395,1831
18395,1831
18395,1831
18395,1831
18426,1793
18427,1831
18429,1793
18429,1793
18430,1793
18249,1793
16741,1793
18432,1793
18433,1793
18434,1793
18433,1793
18412,1831
18436,1831
18435,1831
18413,1793
19638,1831
18429,1831
18429,1831
16741,1793
18440,1793
18438,1831
18085,1831
18085,1831
18441,1793
18413,1793
18441,1835
18442,1834
18443,1835
18442,1834
18371,1835
18444,1835
18429,1831
18443,1793
18456,1831
18456,1831
18443,1835
18317,1793
16384,1831
18317,1793
18445,1834
18445,1834
18445,1834
18389,1834
18389,1834
18446,1831
18447,1831
18423,1835
18448,1835
18448,1835
18450,1834
18451,1834
18451,1834
18453,1834
18454,1834
18456,1834
18456,1834
18458,1834
18458,1834
18460,1834
18460,1834
18450,1834
18451,1834
18461,1834
18442,1834
18442,1834
18453,1834
18454,1834
18460,1834
18462,1831
18282,1831
18460,1834
18463,1831
18462,1831
18462,1831
18464,1834
18462,1831
18397,1831
18397,1831
18462,1831
18465,1831
18467,1834
18317,1831
18317,1831
18317,1831
18317,1831
18317,1831
18317,1831
18312,1831
18312,1831
18311,1831
18311,1831
18311,1831
18311,1831
18311,1831
18311,1831
18311,1831
18311,1831
18307,1831
17918,1831
18168,1831
18168,1831
18168,1831
18168,1831
18442,1831
18462,1835
18462,1835
16741,1835
18462,1793
18397,1835
18462,1831
18462,1831
18317,1831
18317,1834
18468,1831
18447,1831
18468,1831
16741,1835
18368,1834
18469,1834
18368,1834
18412,1834
18469,1835
18447,1831
18447,1831
18470,1834
18471,1831
18447,1835
18472,1831
18473,1831
18475,1835
18442,1834
18476,1834
18472,1834
18442,1834
18472,1834
18472,1834
18442,1834
18476,1835
18478,1834
18480,1835
17537,1835
17537,1835
18478,1834
18481,1831
18475,1835
18482,1831
18483,1831
18472,1831
18397,1831
18397,1836
18484,1836
18478,1834
18478,1834
18472,1834
18472,1834
18472,1831
18471,1831
18476,1831
18476,1831
17537,1834
18476,1831
18485,1834
18412,1831
19638,1831
18485,1834
18486,1831
19638,1831
19638,1831
17537,1793
18442,1835
18085,1793
18488,1834
18442,1834
18442,1834
18488,1834
18489,1834
18476,1834
18490,1834
18490,1834
18490,1834
18491,1834
18492,1834
18492,1834
18493,1834
18494,1831
18491,1831
18460,1831
18495,1831
18442,1834
18496,1831
18475,1835
18497,1793
18498,1835
18500,1835
18492,1831
18412,1831
18502,1831
18500,1831
18500,1831
18502,1831
18504,1835
18500,1831
18500,1831
18505,1831
18504,1834
18506,1831
18505,1831
18504,1834
18507,1831
18475,1831
18500,1834
18402,1834
18402,1834
18500,1831
18508,1834
18442,1835
18472,1834
18442,1834
18509,1831
18442,1834
18510,1831
18510,1831
18510,1831
18098,1831
18511,1831
18512,1835
18513,1831
18514,1835
18513,1831
18515,1831
18516,1831
19638,1831
18510,1831
18517,1831
18426,1836
18518,1834
18518,1834
18518,1834
18519,1834
18520,1831
18521,1831
18442,1835
18442,1834
18442,1834
18443,1834
18522,1834
18522,1834
18443,1834
18523,1831
18442,1831
18333,1831
18333,1831
18442,1834
18524,1834
18450,1834
18525,1834
18526,1834
18514,1834
17537,1834
18527,1835
18528,1834
18524,1835
18529,1834
18529,1835
18442,1834
18529,1835
18530,1834
18098,1834
18098,1834
18098,1834
18442,1834
18333,1835
18442,1834
18098,1834
18098,1834
18529,1835
18530,1834
18442,1834
18442,1831
18525,1831
18450,1831
18514,1831
18531,1831
18533,1831
18534,1831
18528,1834
17537,1831
18529,1831
17537,1831
17537,1831
18526,1834
18533,1831
17537,1831
17537,1835
18534,1831
18525,1831
18535,1834
18536,1835
18514,1834
17537,1834
17537,1835
17537,1835
18537,1835
18538,1834
18333,1834
18442,1834
18540,1835
18533,1831
18535,1831
18539,1831
18538,1831
18533,1831
18536,1835
18535,1831
18535,1831
18541,1831
18098,1831
18542,1835
18543,1831
18539,1834
18333,1834
18540,1831
18544,1831
18539,1834
18098,1834
18514,1834
18544,1836
18442,1834
18545,1834
18545,1834
18546,1835
18547,1835
18547,1835
18548,1835
18548,1835
18255,1831
18255,1831
18442,1835
18549,1793
18550,1835
18551,1835
18442,1831
18442,1831
18552,1831
18548,1831
18552,1831
18548,1831
18555,1831
18546,1831
18541,1831
17537,1793
18529,1831
18548,1834
18555,1834
17537,1793
18529,1831
18529,1831
18556,1836
18552,1836
18546,1831
18442,1831
18555,1831
18442,1831
18442,1831
17537,1831
17537,1831
18555,1834
18442,1834
17537,1831
18514,1831
18514,1831
18442,1834
18547,1831
18557,1831
18557,1831
18552,1831
18552,1831
15535,1831
17537,1793
17537,1834
17537,1834
18529,1834
18525,1793
18559,1793
18529,1834
18560,1793
17537,1834
18561,1834
18442,1835
18560,1793
18562,1793
18561,1834
18563,1835
18442,1835
18564,1835
18559,1834
18564,1835
18525,1834
18565,1834
18559,1834
18565,1834
18565,1834
18567,1831
18541,1831
18568,1834
18569,1831
18568,1834
17537,1831
18570,1831
18571,1831
18570,1831
18570,1831
18571,1835
18573,1831
18573,1831
18573,1831
18574,1834
18574,1834
18575,1835
18576,1835
18470,1834
18576,1835
18573,1831
18577,1793
18442,1793
18547,1793
18547,1834
18577,1831
18578,1836
18563,1834
18547,1834
18547,1834
18547,1834
18570,1831
18580,1834
18581,1831
18581,1831
18582,1834
18583,1831
18584,1831
18581,1834
18570,1831
18585,1835
18586,1831
18587,1831
18586,1831
18563,1831
18587,1831
18588,1831
18563,1835
18588,1793
18589,1835
18590,1835
17537,1834
18584,1834
18591,1834
18584,1834
18591,1834
18591,1834
18592,1793
18592,1793
17537,1793
18591,1834
18593,1834
18593,1834
18594,1793
19638,1834
19638,1831
17537,1834
18595,1834
17537,1834
18596,1831
17537,1831
17537,1831
17537,1831
18597,1831
18598,1831
18599,1836
18597,1831
17537,1831
17537,1831
18599,1836
17537,1831
18600,1836
17537,1831
18442,1831
18442,1835
18442,1835
18603,1835
18597,1831
17537,1831
17537,1831
18597,1831
18604,1835
17537,1831
17537,1831
17537,1831
17537,1831
18605,1834
18606,1831
17537,1831
17537,1831
18563,1831
18563,1831
18607,1834
18607,1834
17537,1834
17537,1834
18442,1834
18608,1835
17537,1834
17537,1834
17537,1834
18609,1831
18610,1831
18611,1835
18612,1831
18613,1831
18613,1831
18614,1835
18612,1831
18442,1834
18615,1835
18616,1835
17537,1831
17537,1831
18618,1831
18617,1793
18442,1793
18618,1831
18617,1793
18620,1836
17537,1834
18621,1834
18621,1834
18621,1834
18622,1834
17537,1831
18622,1831
18623,1834
18623,1834
18624,1831
18621,1831
15113,1793
18625,1793
18621,1793
18626,1793
18627,1793
18622,1793
15113,1793
18625,1835
18626,1793
18627,1793
18621,1835
18622,1793
18622,1835
18442,1834
18629,1834
18472,1834
18630,1834
18472,1834
18630,1834
18472,1793
18630,1834
18472,1793
18631,1793
18630,1834
18442,1834
18632,1836
18621,1836
18633,1831
18632,1831
18621,1831
18633,1836
18442,1831
18621,1831
18621,1831
18442,1831
18621,1835
18634,1835
18442,1835
18442,1835
18634,1835
18621,1831
18636,1831
19638,1831
18541,1831
18637,1831
18637,1831
18638,1834
18639,1831
18639,1831
18639,1834
18640,1834
18640,1834
18641,1834
18641,1834
18641,1834
18642,1834
18642,1834
18490,1834
18541,1831
18643,1831
18644,1831
18645,1834
18643,1834
18646,1831
18645,1834
18647,1831
18647,1831
18514,1831
18645,1834
18640,1834
18640,1834
18423,1834
18423,1831
18648,1834
18648,1834
18649,1835
18630,1834
18651,1834
18650,1835
18651,1835
18651,1835
18652,1834
18653,1835
18652,1834
18543,1835
18647,1831
18654,1831
18655,1831
18655,1831
18651,1831
18651,1831
18655,1831
18653,1831
18653,1831
18656,1835
18651,1831
18657,1831
18657,1831
18085,1834
18658,1836
18085,1834
18648,1834
18648,1834
18659,1834
18660,1834
18660,1834
18085,1831
18085,1831
18085,1831
18085,1831
18552,1831
18661,1831
18662,1831
18663,1831
18664,1834
18442,1834
18665,1793
18666,1793
18667,1836
18442,1793
18552,1831
18552,1831
18442,1793
18442,1793
18668,1793
18668,1793
18670,1831
18669,1831
18670,1831
18669,1831
18671,1831
18672,1831
18085,1831
18442,1834
18671,1831
18552,1831
18552,1831
18552,1831
18552,1831
18552,1831
18552,1834
18673,1834
18673,1834
18657,1834
18657,1831
18552,1831
18552,1831
18552,1831
18552,1834
18674,1834
18675,1834
18657,1834
18676,1834
18552,1831
18677,1831
18678,1831
18677,1831
18677,1831
18677,1831
18442,1831
18442,1831
18442,1831
18442,1831
18680,1831
18442,1834
18681,1834
18657,1834
18614,1834
18657,1834
18681,1834
18614,1834
18442,1834
18682,1834
18682,1834
18682,1834
18682,1834
18657,1834
18657,1834
18683,1834
18683,1793
18657,1834
18657,1793
18657,1831
18541,1831
18563,1831
18684,1793
18682,1834
18085,1831
18682,1834
18685,1834
17537,1834
18552,1834
18442,1834
18657,1834
18657,1834
18686,1834
18686,1834
18552,1831
18687,1831
18552,1831
18688,1831
16808,1831
18689,1831
18552,1831
18552,1831
17537,1834
18687,1831
18552,1831
18442,1834
18552,1831
18552,1831
18688,1831
18690,1831
18442,1831
18442,1831
16808,1793
18442,1831
18442,1831
18552,1831
18552,1831
18552,1831
18552,1831
18552,1831
18552,1831
18690,1831
18085,1793
18692,1793
18442,1793
18693,1793
18694,1793
18695,1793
16808,1793
16808,1793
18442,1793
18696,1793
18693,1793
18695,1793
18552,1831
18552,1831
18552,1831
18552,1831
18688,1831
18697,1831
18687,1831
18442,1831
18552,1831
18552,1831
18552,1831
18688,1831
18669,1831
18687,1831
18694,1836
18442,1836
18697,1831
18699,1836
18700,1831
18552,1831
18552,1831
18442,1825
18442,1825
18442,1825
18442,1825
18442,1825
18442,1825
18442,1825
18704,1730
18704,1730
18705,1730
18705,1730
17941,1730
17941,1730
18707,1816
18442,1831
18442,1831
18709,1831
18710,1831
18711,1831
18570,1831
18712,1831
18442,1831
18713,1831
18714,1831
18715,1831
18716,1831
18717,1831
18718,1831
18442,1831
18720,1831
18717,1831
19045,1831
18722,1831
18723,1831
18883,1831
18725,1831
18726,1831
18727,1831
18729,1831
18730,1831
18731,1831
18732,1831
18733,1831
18734,1831
18730,1831
18657,1831
18735,1831
18736,1831
18541,1831
18737,1831
18738,1831
18883,1831
18883,1831
14759,1831
18739,1831
18740,1831
18742,1831
18442,1831
18744,1831
18541,1831
18442,1831
18747,1831
18748,1831
18432,1831
18749,1831
18749,1831
18750,1831
18751,1831
18570,1831
18752,1831
18753,1831
18755,1831
18756,1831
18757,1831
18758,1831
18759,1831
18760,1831
18761,1831
18762,1831
18763,1827
18764,1827
18765,1827
18763,1827
18756,1731
18765,1797
18753,1731
18712,1797
18752,1731
18761,1797
18760,1731
18765,1798
18716,1798
18727,1798
18766,1730
18766,1730
18767,1730
18767,1730
18768,1730
18768,1730
18552,1831
18552,1831
18552,1831
18657,1831
18657,1831
18657,1831
18769,1831
18769,1831
18648,1831
18648,1831
18552,1831
18552,1831
18534,1831
18534,1831
18770,1831
18770,1831
18771,1831
18771,1831
18771,1831
19045,2105
22036,2105
22036,2105
18773,1831
18773,1831
18774,1831
18774,1831
18775,1831
18775,1831
18776,1831
18776,1831
18773,1831
18773,1831
18777,1831
18777,1831
18773,1831
18773,1831
18778,1827
18778,1827
18779,1827
18779,1827
18717,1809
18883,1809
18773,1831
18773,1831
18552,1831
18552,1831
18773,1831
18748,1796
18755,1796
18758,1796
18757,1796
18432,1796
18759,1796
18751,1796
18570,1796
18747,1796
18742,1796
18738,1796
18736,1796
18736,1796
18733,1796
18737,1796
18737,1796
18736,1796
17537,1796
17537,1796
18657,1831
18657,1831
18657,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
18657,1831
17537,1831
17537,1831
18657,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
18782,1827
18782,1827
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
17537,1831
18541,1831
18783,1831
18784,1831
20755,1909
18786,1835
18714,1796
18710,1796
18739,1796
18731,1796
18731,1796
17537,1831
17537,1831
18787,1825
18787,1825
18788,1798
18735,1798
18726,1798
18282,1840
18883,1840
18789,1841
18139,1839
18791,1843
18792,1843
18720,1731
18793,1843
18794,1847
18794,1847
18795,1847
18796,1847
397,1847
18799,1831
18800,1831
18801,1831
18802,1831
18803,1831
18752,1831
18804,1831
18805,1831
18806,1831
18807,1831
18808,1831
18883,1822
18762,1848
18762,1836
18883,1836
18810,1827
18811,1827
18812,1827
18813,1827
18814,1827
18815,1827
18816,1827
18795,1845
18812,1851
18749,1809
18709,1809
18711,1809
18713,1809
18718,1809
19045,1809
18723,1809
18725,1809
18732,1809
18734,1809
18730,1809
18789,1809
18139,1809
18817,1827
18282,1809
18818,1827
18818,1797
18807,1797
18800,1797
18815,1797
18813,1836
18820,1825
18820,1825
18821,1825
18821,1825
18822,1825
18822,1825
18823,1825
18823,1825
17537,1831
17537,1831
18824,1730
18824,1730
18825,1730
18825,1730
18816,1840
18803,1840
18811,1840
18826,1840
18827,1839
18826,1843
18793,1843
18817,1843
18828,1843
18829,1847
18830,1847
18831,1831
18818,1847
18832,1847
18816,1847
18836,1847
18139,1847
18834,1847
18835,1847
18837,1831
18838,1847
18830,1831
18839,1847
18840,1847
18840,1847
18361,1831
18720,1831
18841,1831
18726,1831
18842,1831
18841,1831
18361,1831
18742,1831
18187,1831
18843,1831
18844,1831
18845,1831
18845,1831
18846,1831
18847,1831
18848,1823
18657,1823
18800,1823
18849,1823
18849,1823
18849,1823
18546,1823
18744,1823
18850,1823
18850,1823
18851,1823
18852,1823
18853,1823
18854,1823
18816,1823
18855,1823
18849,1823
18856,1858
18857,1827
18705,1871
18816,1868
18857,1868
18851,1868
18839,1868
18858,1825
18859,1825
18860,1825
18861,1825
18862,1825
18863,1825
18860,1825
18860,1825
18864,1825
18864,1825
18865,1825
18861,1825
18866,1825
18860,1825
18867,1825
18861,1825
18860,1825
18868,1825
18869,1825
18870,1825
18850,1825
18864,1825
18624,1730
18624,1730
18868,1839
18867,1840
18800,1843
18855,1731
18726,1843
18863,1843
18862,1731
18875,1843
18876,1843
18841,1831
18865,1822
18861,1822
18876,1851
18546,1796
18139,1852
18546,1854
18877,1855
18878,1856
18877,1797
18875,1797
18878,1797
18818,1860
18838,1860
18720,1860
18773,1831
18773,1831
18773,1831
18773,1831
18773,1831
18773,1831
18869,1864
18752,1866
18879,1825
18880,1825
18816,1825
18864,1825
18432,1825
18850,1798
18881,1798
18882,1730
18882,1730
18883,1730
18883,1730
18705,1840
18828,1870
18744,1843
18742,1843
18884,1731
18885,1843
18886,1843
18887,1847
18888,1846
18888,1831
18889,1831
18890,1831
18891,1831
18892,1831
14237,1831
18624,1831
18893,1831
18894,1831
18896,1831
18897,1831
18898,1831
18899,1831
18900,1831
18897,1831
18541,1831
18901,1831
18902,1831
18897,1831
18893,1831
18903,1822
18902,1848
18891,1849
18879,1849
18896,1849
18901,1836
18892,1836
18858,1836
18898,1853
18899,1853
18722,1853
18860,1851
18624,1858
18889,1871
18870,1860
18800,1860
18726,1860
18843,1864
18887,1864
18904,1772
18875,1772
18905,1772
18906,1772
18733,1772
18904,1772
18902,1772
18907,1772
18908,1772
18909,1825
18910,1825
18898,1825
18897,1825
18911,1825
18912,1825
18624,1825
18910,1825
18913,1825
18914,1825
18910,1825
18855,1825
18915,1825
18916,1825
18917,1825
18918,1730
18918,1730
18919,1730
18919,1730
18875,1823
18920,1823
18921,1823
18922,1823
18915,1823
18923,1823
18924,1823
18910,1823
18925,1823
18915,1823
18853,1823
18853,1823
18853,1839
18915,1843
18926,1843
18927,1843
18928,1843
18929,1831
18920,1822
18928,1836
18802,1851
18902,1854
18907,1854
18913,1854
18905,1852
18898,1851
18856,1853
18908,1851
18855,1853
18715,1809
18791,1809
18792,1809
18786,1809
18799,1809
18804,1809
18806,1809
18808,1809
18926,1731
18910,1731
18810,1731
18916,1731
18930,1731
18733,1862
18899,1862
18911,1862
18930,1860
18927,1860
18875,1860
18931,1809
18932,1809
18933,1809
18934,1809
18935,1809
18936,1809
18937,1809
18910,1809
18938,1809
18939,1809
18847,1809
18541,1809
18940,1809
18941,1809
18942,1809
18943,1809
18829,1809
18941,1868
18914,1864
18910,1825
18943,1825
18940,1798
18944,1798
18945,1798
18946,1730
18946,1730
18947,1731
18942,1843
18847,1843
18939,1843
18938,1843
18937,1843
18936,1843
18934,1831
18934,1831
18935,1831
18948,1857
18906,1822
18906,1849
18933,1851
18921,1852
18923,1854
18912,1855
18859,1856
18932,1858
18949,1825
18950,1825
18951,1825
18952,1825
18187,1825
18541,1825
18954,1825
18955,1825
18956,1730
18956,1730
18957,1730
18957,1730
16271,1823
18949,1823
18958,1823
18959,1823
18847,1823
18960,1823
18744,1823
18962,1823
18963,1823
18964,1823
16271,1823
18961,1823
18965,1823
18966,1823
18966,1823
18967,1823
18968,1823
18969,1823
18954,1823
16271,1825
18971,1825
18972,1825
18973,1825
18804,1825
18974,1825
18975,1825
18976,1825
18977,1825
18978,1825
18974,1825
18979,1825
18980,1825
18981,1825
18982,1825
18983,1825
18984,1825
18985,1825
18985,1825
18624,1825
18986,1825
18987,1825
18988,1825
18875,1831
18989,1831
18990,1831
18991,1831
18992,1831
18993,1831
18993,1831
18994,1825
18976,1825
18976,1825
18996,1825
18997,1825
18998,1825
18996,1825
18999,1825
18997,1825
19000,1825
19001,1825
19002,1825
19003,1825
19004,1825
19000,1825
19005,1825
19006,1825
19007,1825
19001,1825
19008,1825
19009,1825
18814,1809
18831,1809
18832,1809
18834,1809
18835,1809
18836,1809
18837,1809
18842,1809
18361,1809
18187,1809
18844,1809
18845,1809
19010,1772
19010,1772
18762,1772
18765,1772
18432,1772
19011,1772
16271,1772
16271,1772
19012,1772
19013,1772
18917,1772
19014,1772
19015,1772
19016,1772
19017,1772
19018,1772
19019,1772
19020,1772
19021,1772
19022,1772
19022,1772
19022,1772
18909,1772
19023,1772
19024,1772
19025,1772
19025,1772
19026,1772
19027,1772
19028,1772
18808,1772
19029,1772
19030,1772
19031,1772
19032,1772
19033,1772
19034,1772
19035,1772
19036,1772
19037,1730
19037,1730
19038,1730
19038,1730
19039,1730
19039,1730
19040,1730
19040,1730
19041,1730
19041,1730
19042,1730
19043,1730
19043,1730
19044,1730
19044,1730
19045,1730
19045,1730
19046,1730
19046,1730
19047,1730
19047,1730
19047,1730
18214,1730
18214,1730
18214,1730
18697,1730
18697,1730
19027,1831
18187,1809
18952,1809
18951,1809
19013,1796
18950,1809
18922,1809
19008,1796
18931,1809
18916,1809
18925,1809
18967,1825
19007,1796
19006,1796
18996,1870
19005,1796
18968,1825
19036,1831
18997,1796
18541,1831
19002,1796
19024,1754
19023,1870
18897,1831
18999,1796
18890,1655
18894,1831
18544,1647
18807,1731
19000,1796
18900,1831
18857,1731
19019,1851
18599,1647
19012,1848
18966,1825
18983,1862
19028,1754
18969,1647
19004,1796
